,blasts_train,leuk_train,neut_corr,blast_corr,neut_mape,neut_corr_2,blast_corr_2,neut_fvu_r2,blast_fvu_r2,frac_unexplained_variance_neut,frac_unexplained_variance_blast,model
6804,24.0100278955145,1.8709915309706977,-0.25985102587570735,0.278745360418225,0.9636933882848924,0.0,0.278745360418225,1.0,0.9223010240453138,2.114005678517661,0.49361004276536224,m1c
8725,16.748945503049864,0.4761144023572666,-0.4848375053299094,-0.19892475476692328,inf,0.0,0.0,1.0,1.0,0.25062377134080743,1.1421570186151064,m1c
9109,8.15865434870975,0.3383657856864203,0.7430931447232347,0.9999989714187579,0.319778242130001,0.7430931447232347,0.9999989714187579,0.4478125782653337,2.0571614262054894e-06,0.41399439665418103,0.12190635564602299,m1c
8216,4.489300832495017,1.177039283503161,0.1427599039016177,0.9799534889412097,0.6835688056569492,0.1427599039016177,0.9799534889412097,0.9796196098380009,0.03969115951195035,0.7099747532531218,0.3464458651772904,m1c
5276,7.690284015008895,0.1414803136863972,0.35365154804648435,0.17198706702196354,0.3130763201790281,0.35365154804648435,0.17198706702196354,0.8749305825643252,0.9704204487771826,0.5686556579773111,0.6852893190208729,m1c
3101,1.4180502137290485,0.6512102809889733,0.29489635869611464,0.980791998070609,0.46136019463460887,0.29489635869611464,0.980791998070609,0.9130361376277725,0.038047056520662426,0.8904707956758254,0.07145210589136547,m1c
3360,8.853859019314609,0.504362393621265,0.5461621016281607,0.974190327277392,1.7971517479205172,0.5461621016281607,0.974190327277392,0.7017069587451107,0.05095320623916788,0.6749946087157775,0.08151558357077848,m1c
2467,1.2322390448452976,0.791615090560303,0.221316945577512,0.9923974230566962,0.4018817569950344,0.221316945577512,0.9923974230566962,0.9510188096002405,0.015147354710428718,0.9081207116750224,0.02188615882890977,m1c
4132,2.168584797726915,2.9014005141204686,0.750742822564163,0.6527917422407149,inf,0.750742822564163,0.6527917422407149,0.4363852143683936,0.5738629412623321,0.47248755617915184,0.0379159286464684,m1c
5157,11.211622554997373,0.6861681183306579,0.28164146697258213,0.8432231501203444,1.6724073604367307,0.28164146697258213,0.8432231501203444,0.920678084081532,0.28897471910112305,0.8900020514065713,0.45195678315766585,m1c
3110,2.883024858315223,0.253235298123629,0.6898428017902933,0.9993322183852772,inf,0.6898428017902933,0.9993322183852772,0.5241169088181181,0.0013351172971606262,0.5097589124653519,0.012175747973209196,m1c
8103,8.044893834302234,0.005073211973093,0.3466826309496701,0.9276011973374887,0.7068527371466321,0.3466826309496701,0.9276011973374887,0.8798111533978148,0.13955601869805734,0.00020104040402559747,6.934319657699367,m1c
5161,4.911862274542353,0.3549186224169212,0.6492642144668521,0.9999999999999998,inf,0.6492642144668521,0.9999999999999998,0.5784559798127414,4.440892098500626e-16,0.5917887321504794,0.017723703216949403,m1c
3114,6.204958576642055,0.3028026401729512,0.5010468618039907,0.9874455226941969,inf,0.5010468618039907,0.9874455226941969,0.7489520422763727,0.02495133971118424,0.5444936448418374,0.06377854133075547,m1c
8106,10.27168025352814,0.4910110310756456,0.7686641942225515,1.0,0.27942275826673385,0.7686641942225515,1.0,0.40915535652019563,0.0,0.4075445053025646,1.2556254374565017,m1c
3500,3.973479512157948,1.0945973512570149,-0.1836873360225593,0.6125036396227526,inf,0.0,0.6125036396227526,1.0,0.6248392914488813,1.2143946605924008,0.007794115334718351,m1c
3631,7.504705526286651,3.852308621235201,-0.09216835782320044,0.34619277600868104,inf,0.0,0.34619277600868104,1.0,0.8801505618394032,1.2481524326645117,0.20016010319321456,m1c
6450,2.3382761924243383,1.3082015781716512,0.21418749953465172,0.848486232725759,0.9239499500047224,0.21418749953465172,0.848486232725759,0.9541237150430936,0.2800711128748492,1.073805164891141,0.03264200329587141,m1c
6067,4.636928797830876,0.4207633126286719,0.049630165671008974,0.9938384540786995,inf,0.049630165671008974,0.9938384540786995,0.9975368466554682,0.012285127194460621,0.43517658814691135,0.06806840894706227,m1c
8242,12.8963945080161,0.3644362956475802,0.4552608247876982,0.5128368705933766,0.4343828218163139,0.4552608247876982,0.5128368705933766,0.7927375814136248,0.7369983441599923,0.7655536070537187,0.9439400420983701,m1c
2101,2.5,1.4200725325570422,0.3949312537748478,,0.7869417031247057,0.3949312537748478,,0.8440293047918268,,0.892295887679272,inf,m1c
3895,9.816812573987535,0.524257736277864,0.7024228626101149,0.9984982429069755,0.39578043650564854,0.7024228626101149,0.9984982429069755,0.5066021220826117,0.0030012589116824584,0.4774851763673277,0.1283593711387968,m1c
2104,0.9818660750529752,0.1292370453979332,0.12134669453840682,0.9371091914830687,0.6575028712166902,0.12134669453840682,0.9371091914830687,0.9852749797246025,0.12182636323794926,0.9436279041348845,0.014964082100736275,m1c
2105,0.0090812187050791,0.2479735048148378,0.6129044324929089,,0.5509791128638987,0.6129044324929089,,0.6243481566305452,,0.5477353437532011,inf,m1c
1978,8.030437825513374,0.708389327709846,0.8489144944096768,-0.305596089770813,inf,0.8489144944096768,0.0,0.2793441811811628,1.0,0.5821248262361505,0.08325755437395481,m1c
6074,14.617270522326834,0.3135786276873861,inf,inf,inf,inf,inf,-inf,-inf,0.6916044745514168,0.4533515754782198,m1c
9145,1.7290417358475758,1.3959968614297136,-0.04116153545801443,0.5686365257608231,0.8713652892482153,0.0,0.5686365257608231,1.0,0.6766525015706608,0.7089666940895318,0.6909263860610908,m1c
2111,0.4217550894224557,0.7235198258405829,-0.08544960271283006,0.9568967436557835,inf,0.0,0.9568967436557835,1.0,0.08434862198095783,0.9096134886084946,0.0012214754022574668,m1c
5568,2.581252036973923,0.4437709952901426,0.5684396312348219,0.9999625230778901,0.36110907316310903,0.5684396312348219,0.9999625230778901,0.6768763856416198,7.495243970001564e-05,0.6911814979154314,0.02046831230478958,m1c
3266,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,inf,inf,m1c
3652,1.6288459797434305,0.9349134880246652,-0.14524604558555906,0.9960027754842367,inf,0.0,0.9960027754842367,1.0,0.007978471227697237,1.467771759092555,0.009407252656314986,m1c
2886,10.8975977968774,0.2140648060752818,0.9435229078660455,-0.09846400828271298,0.32890955498612545,0.9435229078660455,0.0,0.10976452233200173,1.0,0.014788673872156516,1.5056435846910576,m1c
4935,2.515139683165565,0.4059777123133895,0.36908964714498305,0.953468639923441,0.8891135764779263,0.36908964714498305,0.953468639923441,0.8637728323703919,0.09089755268254363,0.509945112716963,0.05084956177704028,m1c
6086,12.279874508893714,1.8330479226611105,-0.312857495853615,0.5176676342319612,0.9985158907748652,0.0,0.5176676342319612,1.0,0.7320202204686845,1.7496608939617193,0.15334467314521688,m1c
1100,15.9190391987022,0.6520879990690784,0.7881640187617129,0.49906842815861036,0.4021468918165164,0.7881640187617129,0.49906842815861036,0.37879747952938625,0.7509307040152939,0.20996386649810417,1.7665500379107588,m1c
8013,18.929833623495373,0.6657516801364015,0.23685419456651924,0.44831217150914615,2.7558160865919805,0.23685419456651924,0.44831217150914615,0.9439000905162455,0.799016196876754,0.8450021599282974,0.21855685605944616,m1c
4046,0.0285408292216293,0.040673887066,0.7951288272902464,0.960449393028687,inf,0.7951288272902464,0.960449393028687,0.36777014801203756,0.07753696343082661,0.3914002745552701,1.721926664358745e-06,m1c
6735,4.46718109860661,0.4329207592694627,0.6185115548180751,0.9941392266563631,inf,0.6185115548180751,0.9941392266563631,0.6174434565565273,0.011687198023088263,0.5471954798442581,0.02944079514291767,m1c
9553,19.686213787150106,0.2837552786262677,0.7060992839054103,0.8162008052752581,2.4227893987218247,0.7060992839054103,0.8162008052752581,0.5014238012682668,0.33381624546802025,0.18272752847737567,0.5127130984268284,m1c
4181,1.5079310732427396,0.6649218509440024,-0.20505377551112453,-0.072816455243472,inf,0.0,0.0,1.0,1.0,2.277297626960696,0.03567999144793985,m1c
8917,4.846745500798712,0.1477796663833739,0.9395480115190536,0.9033421452456384,inf,0.9395480115190536,0.9033421452456384,0.11724953405059224,0.18397296862300794,0.10559933637309359,0.21571112901297115,m1c
8793,3.974869195399062,0.5774264739337744,0.30569972117928973,0.8326112092434138,0.7093352271630935,0.30569972117928973,0.8326112092434138,0.9065476804709045,0.3067585742422202,0.926817115149665,0.3752631817409876,m1c
7643,4.725851296965891,0.4455106176721327,0.4718681910179455,0.999911776236416,0.30255459102731685,0.4718681910179455,0.999911776236416,0.7773404103054516,0.00017643974373549032,0.6672602789563444,0.04901765812023965,m1c
7773,13.62136466093708,1.6830743652124855,-0.07422100703437634,0.25312520226433827,inf,0.0,0.25312520226433827,1.0,0.9359276319786378,0.766082403344418,0.8041289000354084,m1c
9823,6.873877022378105,0.1916519368367799,0.9189843775087143,0.7744090836071467,0.3686566496174686,0.9189843775087143,0.7744090836071467,0.15546771389492087,0.4002905712267393,0.11453459872468866,0.07092758707363334,m1c
7908,11.0785013882808,0.3576917226784047,0.1380416765980925,0.844651246057061,inf,0.1380416765980925,0.844651246057061,0.9809444955219876,0.2865642725342542,1.6875035736197346,0.28307782446556573,m1c
4838,0.031967342971992,0.7266387597508149,-0.16256372433923783,0.5529867298521939,inf,0.0,0.5529867298521939,1.0,0.6942056766073768,0.7787099151780075,1.5454230876203647e-06,m1c
5478,0.1235725128666666,2.3380311041899104,-0.06503139136988925,0.8176915741082592,inf,0.0,0.8176915741082592,1.0,0.3313804896323572,0.9594315010988254,0.0013535881162267018,m1c
6374,3.613772574321565,0.3798107823678735,0.20775445798745917,0.7271094146459424,inf,0.20775445798745917,0.7271094146459424,0.9568380851863371,0.471311899133235,0.8089436823968906,0.016759897734086624,m1c
7402,11.099001649758812,0.3598198603394115,0.7817257354808824,0.9412688905136539,0.380751316114227,0.7817257354808824,0.9412688905136539,0.3889048744868735,0.11401287575119501,0.3686890978656792,1.493185910561804,m1c
3947,5.040042377167,1.7260012444801367,0.29179809813064483,0.9682361759770884,0.8834662821586344,0.29179809813064483,0.9682361759770884,0.9148538699273385,0.06251870752926458,0.8727198607549881,0.11382111420920438,m1c
2927,2.55841308625427,3.15706955965878,-0.40118577510883546,0.8644152869630992,0.8748411626558164,0.0,0.8644152869630992,1.0,0.2527862116645029,4.395573404721015,0.4363651679944733,m1c
1393,1.5881240074335454,0.177271277950631,0.6758135749261444,0.8970541354843218,inf,0.6758135749261444,0.8970541354843218,0.5432760119455446,0.19529387801047604,0.2575453065821455,0.0038646050380950524,m1c
5874,2.0637201452299774,0.8935899742189076,0.40574220389765037,1.0,1.54939135782317,0.40574220389765037,1.0,0.8353732639762775,0.0,1.0815374351948643,0.003775238415803248,m1c
7537,2.0502891206545457,0.8106035414156331,0.1264793313610679,0.9953751789671854,1.1596025572218815,0.1264793313610679,0.9953751789671854,0.9840029787384572,0.009228253096043582,0.9747733498585649,0.04272959210936542,m1c
3447,11.296420068824975,0.4054582175158651,0.6580845560833202,0.9999999953554104,0.275440183382298,0.6580845560833202,0.9999999953554104,0.5669247170446194,9.289179203619824e-09,0.5712300251956319,1.1811751994703632,m1c
9851,0.8099211187260817,0.525528790901282,0.586721498927733,0.9893266195672441,inf,0.586721498927733,0.9893266195672441,0.6557578826959942,0.021232839815649496,0.6378490066066418,0.053548752535388384,m1c
6780,12.297855953865035,0.2764061706761236,0.8455828313666259,0.9999992917038479,0.31509022582671103,0.8455828313666259,0.9999992917038479,0.28498967529800023,1.4165918024167112e-06,0.27630885965705443,0.17776280455406568,m1c
8574,9.965175932806028e-05,1.3061848248843786,-0.026288097101213766,0.9999527828208173,inf,0.0,0.9999527828208173,1.0,9.443212890325459e-05,1.4998407051147817,4.075294198082548e-12,m1c
3841,7.268700914944529,0.7719696263583633,0.0805751072159257,0.9632486054356774,1.2946920472113723,0.0805751072159257,0.9632486054356774,0.9935076520971421,0.07215212412622274,0.9047069107137771,0.08428269646535484,m2a
1666,1.5805826563588203,1.2907543232251395,0.4740073041221185,0.9957924012530526,1.4014494630366077,0.4740073041221185,0.9957924012530526,0.7753170756388814,0.008397493606679518,0.7625829648473985,0.016556393595338344,m2a
4098,29.430638257975943,0.5041359173104888,0.4637027229567658,-0.48827101492090935,1.3026257607500331,0.4637027229567658,0.0,0.7849797847224809,1.0,0.7480278535508477,1.1813991383566773,m2a
8322,0.0003174463226276,0.0396015011708418,0.9966865682994519,,0.2486346538112651,0.9966865682994519,,0.006615884571462005,,0.005365834522813689,inf,m2a
3717,2.0109377244139983,0.5528906628699997,0.25574720295466397,0.999518903476223,inf,0.25574720295466397,0.999518903476223,0.9345933681808659,0.000961961593688887,0.9380645312267796,0.006453230074159227,m2a
7687,1.7687510073548447,0.4953483380350046,0.3664390961425439,0.9604850471047944,0.3883652161943086,0.3664390961425439,0.9604850471047944,0.8657223888182355,0.07746847428810077,0.8489496520202303,0.37023433444009207,m2a
3339,10.536261857790397,0.2180380333571108,0.7116696846837083,0.9085487373800605,0.5356185675099921,0.7116696846837083,0.9085487373800605,0.49352625990219123,0.17453919180509792,0.4375571467117953,0.6343589367767356,m2a
8205,4.590251325562101,1.162970893355534,0.6092139217829909,0.8167398400357466,inf,0.6092139217829909,0.8167398400357466,0.6288583975057878,0.332936033698383,0.6212159455144881,0.7393125344499869,m2a
9102,27.192894373816056,1.4822169548119706,0.7229597541764743,0.9368995567097417,inf,0.7229597541764743,0.9368995567097417,0.47732919384109185,0.12221922063708957,0.4369117614215399,0.40978304484650424,m2a
9357,65164.17943345362,1.955000935698069,0.3572466946638841,-0.1666670878414189,inf,0.3572466946638841,0.0,0.8723747991517296,1.0,2.7281237748377265,28141625.532447208,m2a
6416,6.88295466501069,0.7579864062882082,0.8785628970789449,0.7510494886641043,0.4360098581354984,0.8785628970789449,0.7510494886641043,0.2281272358762514,0.4359246655773875,0.22457500190603982,0.4461656028019205,m2a
3347,13.407093786972668,7.838846531042667e-06,0.9999999998615645,0.5980657859043974,7.923417709777237e-06,0.9999999998615645,0.5980657859043974,2.7687097059470034e-10,0.6423173157305555,1.248087642597962e-09,0.4824698240233011,m2a
6804,28.729160207418055,1.175607745131525,0.3575234828287489,0.5924566880711432,1.01172147353625,0.3575234828287489,0.5924566880711432,0.8721769592260012,0.6489950727597722,0.8346173017330443,0.7067153430682758,m2a
8725,18.842348229331037,0.6427198428050881,0.7327753049527438,0.4754818283312606,inf,0.7327753049527438,0.4754818283312606,0.4630403524514134,0.7739170309267616,0.45671264832732344,1.4455094177953756,m2a
9109,2.1268731206444804,0.379329236075952,0.6808698222387147,0.9983201258515606,0.3628357642804649,0.6808698222387147,0.9983201258515606,0.536416285164621,0.003356926319724174,0.520300461666605,0.008284617187849307,m2a
8216,1.9547387297774284,1.2785820842643674,0.3837022858850859,0.9920534593545426,0.6348436159205526,0.3837022858850859,0.9920534593545426,0.8527725558065598,0.015829933782684935,0.8377572977930154,0.06568336597949667,m2a
5276,19.37162066899607,0.3477743980145943,-0.3368828925028314,0.6914166542680799,0.5719451626983716,0.0,0.6914166542680799,1.0,0.5219430102007345,3.435995224841291,4.348316191697285,m2a
3101,3.088027734582434,0.8467074174267596,0.17644239810781623,0.9654464337736842,0.5418282322285759,0.17644239810781623,0.9654464337736842,0.9688680801499628,0.06791318351367515,1.5053722730945196,0.33883962957793,m2a
3360,2.4054824233822405,0.4775825193030941,0.6048436619583047,0.997370020022467,1.9261078101482854,0.6048436619583047,0.997370020022467,0.6341641445888679,0.005253043160383775,0.6052178858020077,0.00601699725046887,m2a
2467,2.054333832762578,0.8070872320152569,0.26554084257952815,0.9844500721863082,0.4872719846774627,0.26554084257952815,0.9844500721863082,0.9294880609221543,0.030858055372372628,0.9439661161192986,0.060830537264408804,m2a
4132,2.0777784473027943,3.917599382505757,0.2931946305409143,0.9960430693390238,inf,0.2931946305409143,0.9960430693390238,0.9140369086219767,0.00789820402169672,0.8614202024521029,0.034807060930821955,m2a
5157,10.441664199669686,0.6084355406027762,0.5381259282793015,0.8176623987620385,0.9478765291598219,0.5381259282793015,0.8176623987620385,0.7104204853135401,0.3314282016507092,0.6997760685123698,0.39201204946935225,m2a
3110,26.864215309582196,0.3165467439043786,0.5837302309757142,0.12350979524152027,inf,0.5837302309757142,0.12350979524152027,0.6592590174450393,0.9847453304793977,0.7965114921247106,1.0571757562870026,m2a
8103,2.352467430204661,0.1253566644529331,0.928766511237455,0.39851126992798347,0.2906185343398674,0.928766511237455,0.39851126992798347,0.13739276760380636,0.8411887677403859,0.1227473673596572,0.5929396082328988,m2a
5161,1.2776084680438182,0.3240230946902947,0.7079663267627323,0.9998530173631741,inf,0.7079663267627323,0.9998530173631741,0.4987836801700841,0.00029394366975621367,0.4932431340582937,0.0011991062608758657,m2a
3114,4.749062400839604,0.2762023150212123,0.7167892026282566,0.9777722415231843,inf,0.7167892026282566,0.9777722415231843,0.486213238995548,0.04396144370672772,0.4530312168874014,0.03736048981168414,m2a
8106,10.28258476175047,0.5781444789547626,0.6519868228974322,-0.13245833406006008,0.4111694774894867,0.6519868228974322,0.0,0.5749131827681124,1.0,0.565021936498373,1.2582928190985083,m2a
3500,12.244117383081688,0.8591203514450066,0.451192032078995,0.9583308326910829,inf,0.451192032078995,0.9583308326910829,0.7964257501884271,0.08160201511361576,0.7480990054014982,0.07400819987692313,m2a
3631,7.767461210556811,2.916017505737242,0.5036385428383394,0.88676745869193,inf,0.5036385428383394,0.88676745869193,0.7463482181676742,0.21364347420505625,0.7151641501922477,0.2144215301364485,m2a
6450,6.301751539360329,1.0888434610609266,0.4795408952722112,0.9245209288375145,2.1801018980078486,0.4795408952722112,0.9245209288375145,0.7700405297615261,0.1452610521414195,0.7438871313443005,0.2370869997840614,m2a
6067,1.9511650075170104,0.4180228031694845,0.7518147190087706,0.9942577838362783,inf,0.7518147190087706,0.9942577838362783,0.4347746282817633,0.011451459280972576,0.4295262774377078,0.012052377955073542,m2a
8242,11.86680538462185,0.2210310156861122,0.841923011590744,0.5430156893500321,0.2792896091542126,0.841923011590744,0.5430156893500321,0.2911656425539719,0.7051339611197094,0.28160398660513036,0.7992367210016783,m2a
2101,1.5115056901934378,1.2842958861297626,0.5031195805528217,,0.5696564628306352,0.5031195805528217,,0.7468706876643527,,0.729823796489393,inf,m2a
3895,1.5768675008494506,0.8629419463102203,0.18347184575442682,0.9994415110365292,0.43979461052232155,0.18347184575442682,0.9994415110365292,0.9663380818154638,0.0011166660170192078,1.2936993422808352,0.0033118982596264785,m2a
2104,9.630580823935215,0.1262492283828344,0.10040898850689906,-0.07145468019789472,0.5861835989699306,0.10040898850689906,0.0,0.9899180350270214,1.0,0.9005009981503438,1.4396288243127464,m2a
2105,1.5163289169671452,0.246567898285668,0.6650763265509879,,0.4654243190348905,0.6650763265509879,,0.5576734798614437,,0.5415434053488641,inf,m2a
1978,13.739504615229544,0.4573214846780112,0.860957303879713,0.8469744829838479,inf,0.860957303879713,0.8469744829838479,0.2587525208961755,0.2826342251742435,0.24261369459356752,0.2437178567548495,m2a
6074,4.818003627298931,0.2497494719846322,0.7368568569323803,0.9852776619056249,inf,0.7368568569323803,0.9852776619056249,0.4570419723917336,0.029227928949784987,0.4387064721355906,0.04925346690571963,m2a
9145,1.3955180008430836,1.438991721818105,0.4902140154923775,0.9179632850525065,0.45139216122292725,0.4902140154923775,0.9179632850525065,0.7596902190148391,0.1573434072956108,0.7533096670532994,0.45008206895647973,m2a
2111,13.106247971110434,0.6878692956759349,0.3217186108025132,-0.4637992778765799,inf,0.3217186108025132,0.0,0.896497135463301,1.0,0.8221818177506937,1.1795621347999066,m2a
5568,1.9688680561088532,0.4856778069025221,0.48452199583978883,0.9978681614444688,0.4880649520669072,0.48452199583978883,0.9978681614444688,0.7652384355474277,0.004259132375435626,0.8278864883759119,0.0119084280495079,m2a
3266,1.8447258870360093,1.2438031470828743,0.39212566832389406,0.999299522183556,inf,0.39212566832389406,0.999299522183556,0.8462374602415395,0.0014004649637167077,0.8177383927029559,0.003065639924598704,m2a
3652,6.87349703237881,0.7618150443559828,0.27072164150192585,0.999679018518918,inf,0.27072164150192585,0.999679018518918,0.9267097928225028,0.0006418599330526575,0.9745738772905831,0.16751676083455402,m2a
2886,1.5941134078207435,0.3026365422814991,0.9813522137194363,0.99426443075175,0.16915878862863196,0.9813522137194363,0.99426443075175,0.03694783262796186,0.011438241741898558,0.02955843396279626,0.032218035587877836,m2a
4935,4.077250711429774,0.5616264471192755,-0.01767763827404989,0.9189176379226853,1.1209476935235534,0.0,0.9189176379226853,1.0,0.15559037471459258,0.9759198491576574,0.13362811125012308,m2a
6086,13.339062691486776,1.049555851672906,0.6409458896045735,0.9199136556831679,1.158281224184504,0.6409458896045735,0.9199136556831679,0.5891883665990019,0.15375886608763012,0.5736108472905503,0.1809386993643467,m2a
1100,3.2863194549996817,1.947491996496201,-0.718748975523165,0.9767824985255612,0.8383302393779626,0.0,0.9767824985255612,1.0,0.04589595057416207,1.8727659719479606,0.07528557900962574,m2a
8013,12.471670217535072,0.6420085741095745,0.43088236536625696,0.9459815897001201,2.115506140608149,0.43088236536625696,0.9459815897001201,0.8143403872163795,0.10511883194843352,0.7858052628738127,0.09486807273084709,m2a
4046,0.7788034427822954,0.0307983151994757,0.8640929152633147,0.9991480597540603,inf,0.8640929152633147,0.9991480597540603,0.25334343379174606,0.0017031546896967287,0.2244107658262371,0.0012821451763552513,m2a
6735,4.4974450409238464,0.5071863741187311,0.43774106643027777,0.9843842699516003,inf,0.43774106643027777,0.9843842699516003,0.8083827587604832,0.030987609071854827,0.7510361353717063,0.029841053215993077,m2a
9553,27.89806354231099,0.5734674010194971,0.517145664164902,0.2428173730186544,6.324040402870647,0.517145664164902,0.2428173730186544,0.7325603620354424,0.9410397233603196,0.7463345588962799,1.0296701827826316,m2a
4181,6.651519451975651,0.5437023738029056,-0.24729609636986621,0.6828738398203626,inf,0.0,0.6828738398203626,1.0,0.5336833188889937,1.522653347279177,0.6942301827265455,m2a
8917,12.726652314958748,0.1565050515567321,0.9329513409608873,-0.2818169308028662,inf,0.9329513409608873,0.0,0.1296017953992823,1.0,0.11843731281115939,1.4873065118994018,m2a
8793,6.813520576191319,0.5191567271972375,0.4604944740314959,0.7392997301848606,0.9436315715828633,0.4604944740314959,0.7392997301848606,0.7879448393864559,0.4534359089485923,0.7491997673155225,1.102639172076013,m2a
7643,1.205166520012648,0.4334076938044988,0.5951642947956423,0.9986849729082143,0.3192010405333279,0.5951642947956423,0.9986849729082143,0.6457794622004058,0.0026283248873192333,0.6314985943165919,0.003187767003477413,m2a
7773,17.8544012401667,1.7520971154602385,0.3631699244899596,0.09109331337813682,inf,0.3631699244899596,0.09109331337813682,0.868107605945957,0.9917020082577925,0.8302047721564816,1.381576737641026,m2a
9823,6.997496171982885,0.2915250446742213,0.8443804272430153,0.9794424585774959,0.7081514587938912,0.8443804272430153,0.9794424585774959,0.2870216940889029,0.04069247033567025,0.26500984894805263,0.073501636472271,m2a
7908,15.170574586171352,0.2018506471519331,0.6620256626430554,0.7624063523160108,inf,0.6620256626430554,0.7624063523160108,0.5617220220020234,0.41873655394819476,0.537387070239589,0.5308207318187762,m2a
4838,26.92604241036316,1.1899561268164174,0.14958016773110475,0.2511394638964249,inf,0.14958016773110475,0.2511394638964249,0.9776257734215346,0.9369289696738163,2.0883365211914935,1.0964261019049912,m2a
5478,1.8433723988505395,2.2195471493505874,0.31852701429433994,0.9584555534183088,inf,0.31852701429433994,0.9584555534183088,0.8985405411647334,0.08136295212160338,0.8646536013396955,0.301209688717473,m2a
6374,23.6964746865394,0.3848588448256207,0.33989170278615793,0.8525418926638587,inf,0.33989170278615793,0.8525418926638587,0.8844736303771261,0.2731723212531256,0.8305899123734226,0.7206380861971708,m2a
7402,1.0366658122512973,0.3615437740458189,0.7835636081313849,0.9944967938835687,0.38382797572577376,0.7835636081313849,0.9944967938835687,0.3860280720121254,0.0109761269553027,0.3722303740749382,0.013026375833825963,m2a
3947,5.121872823385091,1.870206692064676,-0.23532463956196187,0.9387547770227223,0.9680290654122015,0.0,0.9387547770227223,1.0,0.118739468617019,1.0246413162077048,0.11754713215606931,m2a
2927,67.97087975576372,3.933966847124088,-0.7513950031723303,-0.5189783515411607,0.6579360914697776,0.0,0.0,1.0,1.0,6.825093836148657,308.0026996514993,m2a
1393,2.505989545682878,0.2101965914828084,0.7736151256684929,0.9939884334093662,inf,0.7736151256684929,0.9939884334093662,0.401519637336922,0.011986994248394112,0.3620997519841515,0.00962265252338154,m2a
5874,9.20158245311785e-07,0.5543795879237304,0.7334870590496015,1.0,0.7253602914286011,0.7334870590496015,1.0,0.46199673420676635,0.0,0.4162741511488545,7.505295923902609e-16,m2a
7537,2.938704418804489,0.7893902150444234,0.26400116129678675,0.9786639409622903,0.9515242260070509,0.26400116129678675,0.9786639409622903,0.930303386833948,0.04221689066015888,0.9244216988747914,0.08778298500426118,m2a
3447,1.9266621478950796,0.4725979028568624,0.4600477081029903,0.9960419573975452,0.34796499666056313,0.4600477081029903,0.9960419573975452,0.7883561062691858,0.00790041910366679,0.7760726769597367,0.03435925847923542,m2a
9851,1.7082917366675918,0.5110311307963262,0.6162782494053234,0.9562743152011195,inf,0.6162782494053234,0.9562743152011195,0.62020111930991,0.08553943408663,0.603141998066193,0.2382253598013695,m2a
6780,1.549670035663097,0.3064198133548615,0.8070930645691116,0.9990774291236525,0.553029309356443,0.8070930645691116,0.9990774291236525,0.3486007851244399,0.0018442906156731498,0.3395729044828581,0.002822672948460094,m2a
8574,0.5460761637795395,0.3981287055313267,0.9221693412780441,0.9999136494767865,inf,0.9221693412780441,0.9999136494767865,0.14960370600681827,0.0001726935900141502,0.13934226059431212,0.00012237577783858765,m2a
3841,0.5688347467848583,1.1028235467073246,-0.2169150229941041,0.9997493793207651,0.9716255382283258,0.0,0.9997493793207651,1.0,0.000501178547744896,1.8463734312275446,0.0005161751076514845,m2b
1666,0.0249799317093907,1.4409544080383945,0.18274367592459917,0.9999975884261617,1.6660719328702926,0.18274367592459917,0.9999975884261617,0.966604748909565,4.8231418608990495e-06,0.9503868149978637,4.135364655565216e-06,m2b
4098,0.8803509604149278,0.6071702680912783,0.2284428146376158,0.9994640466683326,1.252319123043535,0.2284428146376158,0.9994640466683326,0.9478138804404439,0.0010716194173612248,1.0850343401579732,0.0010570827190318059,m2b
8322,1.857248025297841e-05,0.7587652787810972,0.6777488716545526,,0.9996634094725388,0.6777488716545526,,0.5406564669709808,,1.9698305829782614,inf,m2b
3717,0.8803761206896187,0.5022605944831018,0.5093550790227819,0.9993047150670604,inf,0.5093550790227819,0.9993047150670604,0.7405574034736957,0.0013900864447411454,0.7741273593355331,0.0012368482382682127,m2b
7687,1.583066804856447,0.4478407462429198,0.5678931474386371,0.9254668858133802,0.39200905942925063,0.5678931474386371,0.9254668858133802,0.6774973730922385,0.1435110432628839,0.6939173141063352,0.29657994185069825,m2b
3339,0.0056627605853879,0.1984515900023194,0.803492415001548,0.9999999856829801,0.6369264157105863,0.803492415001548,0.9999999856829801,0.3543999390349801,2.863403958386357e-08,0.36247614886745216,1.8323918541384405e-07,m2b
8205,0.0001131656654156,1.1989816298384108,0.6075392081713116,0.9999999998879754,inf,0.6075392081713116,0.9999999998879754,0.6308961105345757,2.240492236182945e-10,0.6602827663891143,4.493497483844044e-10,m2b
9102,19.3127458098497,1.9158759775280347,0.4510056164568198,0.9062837395348868,inf,0.4510056164568198,0.9062837395348868,0.7965939339244039,0.17864978345466143,0.7299699230906458,0.20669556703567038,m2b
9357,0.0089834277190248,0.9461370224613096,0.5765053202242504,0.9999996951985588,inf,0.5765053202242504,0.9999996951985588,0.6676416157531345,6.096027894697542e-07,0.6389666697952514,5.348296474135874e-07,m2b
6416,0.0774153246350398,1.7469381452731347,-0.33747236309255113,0.9999718665963946,0.6294361835824032,0.0,0.9999718665963946,1.0,5.626601572239487e-05,1.1928714210471674,5.6441707759508665e-05,m2b
